flight_id,time,xyz_0_,xyz_1_,xyz_2_,type
68,1970-01-01 00:00:00.371188,0.0114922923967242,0.0372183546423912,-0.036225575953722,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371206,-0.0307404641062021,0.0503468699753284,-0.0427575632929801,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371228,-0.0421177223324775,0.0729232281446456,-0.0485476665198802,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371248,-0.0814750790596008,0.1047831326723098,-0.0604578331112861,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371266,-0.129783809185028,0.1263826340436935,-0.0652229711413383,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371286,-0.1302663087844848,0.1256303042173385,-0.0765028893947601,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371308,-0.1295614689588546,0.1163671389222145,-0.0858708471059799,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371328,-0.1451841741800308,0.0917759463191032,-0.0884903147816658,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371346,-0.1751744002103805,0.0824887007474899,-0.0851045474410057,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371368,-0.1694440394639969,0.0574934557080268,-0.073676474392414,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371388,-0.1101206690073013,0.0440695360302925,-0.0562729500234127,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371408,-0.1156775131821632,0.0251142159104347,-0.0301885809749364,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371426,-0.1096145287156105,-0.0022052451968193,-0.0106321908533573,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371448,-0.1012452989816665,-0.0226455703377723,0.0207386687397956,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371468,-0.0261289179325103,-0.0440366193652153,0.044359914958477,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371486,-0.0022744555026292,-0.0674833208322525,0.0661532804369926,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371508,0.0037100373301655,-0.0839610695838928,0.0852160975337028,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371528,-0.0037308842875063,-0.0355451814830303,0.0923907980322837,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371548,-0.0310143791139125,0.0524044781923294,0.1081080585718154,vehicle_angular_velocity_0
68,1970-01-01 00:00:00.371566,-0.029971495270729,0.1587244868278503,0.1278263479471206,vehicle_angular_velocity_0
