flight_id,time,lat,lon,alt
68,1970-01-01 00:00:00.487266,40.1371071,32.5501248,0.1135178999999999
68,1970-01-01 00:00:00.487866,40.1369993,32.550270999999995,0.1134796
68,1970-01-01 00:00:00.488266,40.1369293,32.5503703,0.1134777
68,1970-01-01 00:00:00.488861,40.1368277,32.5505218,0.1135048999999999
68,1970-01-01 00:00:00.48927,40.1367625,32.5506247,0.1135215
68,1970-01-01 00:00:00.489866,40.1366674,32.550782,0.1135293999999999
68,1970-01-01 00:00:00.490266,40.1366049,32.5508876,0.1135410999999999
68,1970-01-01 00:00:00.490861,40.1365135,32.5510459,0.1135162
68,1970-01-01 00:00:00.491266,40.1364534,32.5511504,0.1134758999999999
68,1970-01-01 00:00:00.491866,40.1363628,32.5513033,0.1134015999999999
68,1970-01-01 00:00:00.492262,40.1363018,32.551402,0.1133367
68,1970-01-01 00:00:00.492864,40.1362074,32.5515446,0.1132355999999999
68,1970-01-01 00:00:00.49326,40.1361417,32.5516356,0.1131770999999999
68,1970-01-01 00:00:00.493864,40.1360375,32.5517641,0.1131057999999999
68,1970-01-01 00:00:00.494265,40.1359644,32.5518436,0.1130562
68,1970-01-01 00:00:00.494861,40.13585,32.551956,0.112942
68,1970-01-01 00:00:00.495267,40.135766,32.5520249,0.1128783999999999
68,1970-01-01 00:00:00.495865,40.1356258,32.5521013,0.112942
68,1970-01-01 00:00:00.496261,40.1355297,32.552126,0.1130955
68,1970-01-01 00:00:00.496861,40.1353877,32.5521317,0.1132955
68,1970-01-01 00:00:00.497266,40.1353083,32.5521041,0.1134606
68,1970-01-01 00:00:00.497861,40.1352314,32.5520371,0.1137624
68,1970-01-01 00:00:00.49827,40.1352068,32.551994,0.1139744999999999
68,1970-01-01 00:00:00.49887,40.1351925,32.5519451,0.1142132999999999
68,1970-01-01 00:00:00.499268,40.1351902,32.5519232,0.1143124
68,1970-01-01 00:00:00.499866,40.1351905,32.551901,0.1143271
68,1970-01-01 00:00:00.50027,40.1351933,32.5518918,0.11426
68,1970-01-01 00:00:00.50087,40.1352012,32.5518881,0.1141194
68,1970-01-01 00:00:00.501264,40.1352093,32.5518928,0.1140149999999999
68,1970-01-01 00:00:00.50187,40.1352257,32.551913899999995,0.1138811
68,1970-01-01 00:00:00.50227,40.135238,32.5519363,0.1138059
68,1970-01-01 00:00:00.50287,40.1352539,32.5519823,0.1137529999999999
68,1970-01-01 00:00:00.50327,40.1352611,32.5520204,0.1137353
68,1970-01-01 00:00:00.503866,40.1352677,32.5520852,0.1137198
68,1970-01-01 00:00:00.504266,40.1352699,32.5521313,0.1136862
68,1970-01-01 00:00:00.50487,40.1352708,32.5522039,0.1136098
68,1970-01-01 00:00:00.505265,40.1352715,32.552256,0.1135385
68,1970-01-01 00:00:00.505875,40.1352759,32.5523487,0.1135178999999999
68,1970-01-01 00:00:00.506276,40.1352755,32.5524211,0.1136369
68,1970-01-01 00:00:00.50687,40.1352735,32.5525378,0.1137919999999999
68,1970-01-01 00:00:00.507262,40.1352692,32.5526235,0.1138603
68,1970-01-01 00:00:00.507871,40.1352449,32.5527665,0.1139599999999999
68,1970-01-01 00:00:00.50827,40.1352089,32.5528672,0.1140178999999999
68,1970-01-01 00:00:00.50887,40.1351223,32.5530105,0.1140608999999999
68,1970-01-01 00:00:00.509265,40.1350441,32.553089799999995,0.1140796999999999
68,1970-01-01 00:00:00.509856,40.1349061,32.5531578,0.1140793
68,1970-01-01 00:00:00.510266,40.1348132,32.5531622,0.1140809
68,1970-01-01 00:00:00.51087,40.1346959,32.5531187,0.1141369
68,1970-01-01 00:00:00.51127,40.1346399,32.553071,0.1141985
68,1970-01-01 00:00:00.51187,40.1345882,32.5529942,0.1142704
68,1970-01-01 00:00:00.51227,40.1345672,32.5529474,0.1143116999999999
68,1970-01-01 00:00:00.512865,40.1345465,32.5528873,0.114328
68,1970-01-01 00:00:00.513264,40.134535,32.5528512,0.1142989
68,1970-01-01 00:00:00.51387,40.1345178,32.5527984,0.1142165
68,1970-01-01 00:00:00.51427,40.1345057,32.5527634,0.1141427
68,1970-01-01 00:00:00.514872,40.1344851,32.5527089,0.1140346999999999
68,1970-01-01 00:00:00.515268,40.1344687,32.5526698,0.1139837
